OBJECTID,Project Address,Development Site Square Feet,Permit Number,Master User Permit Number,Permit Stage,Type of Permit,New Units Permitted,Demolished Units Permitted,Net Units Permitted,Sleeping Rooms Permitted,Permit Value,Type of Dwelling Unit,Type of Dwelling Unit per Code,Description of Work,Application Date,Issued Date,Year Issued,Final Date,Year Finaled,VILLNUMB,Urban Village Name,Urban Village Type,Comp Plan Name,Comp Plan Type,Community Reporting Area Number,Community Reporting Area,Neighborhood,Council District,Census Block 2010,Census Block Group 2010,GEOID10,SOURCE,XCOORD_StatePlane,YCOORD_StatePlane,MAF_ID,DevSite_ID,RecordNumber,STATUS_COLOR,Longitude,Latitude,Expiration Date,Zoning All Zones,Zoning Primary Zone,Zoning Report Zone,Zoning Category,Zoning Class,Parent Construction Permit,GEOID20,Census Block 2020,Census Block Group 2020,Quarter Issued,Quarter and Year Issued,Quarter Final,Quarter and Year Final,Condo Parcel or Plat (Y/N),Most Recent Inspection Date,Most Recent Inspection Type,x,y
17784,2539   56TH AVE SW,4530,6356088,,Permit Finaled,Construction Permit,1,0,1,0,334772,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with surface parking and convert existing single family residence to detached accessory dwelling unit (DADU), per plan.",6/21/2013 12:00:00 AM,10/28/2013 12:00:00 AM,2013,2/6/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9701.1001,9701.1,530330097011001,HAN,1252667.5627835,215713.27323291,164682,DV0080723,6356088-CN,#001a73,-122.40449783,47.5805167,4/28/2015 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330097013015,9701.3015,9701.3,4,2013_4,1,2015_1,N,2/6/2015 12:00:00 AM,Building Final,1252667.56282248,215713.27309522
17786,2543   SHORELAND DR S,8900,6448225,,Permit Finaled,Construction Permit,1,0,1,0,62850,DADU,"Accessory Dwelling, Detached","Construct 2nd level to existing detached garage for a DADU, detached dwelling unit, accessory to a single family dwelling with interior build-out, per plans.",12/19/2014 12:00:00 AM,2/28/2015 12:00:00 AM,2015,9/2/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,Southeast,2,9500.3014,9500.3,530330095003014,HAN,1281928.24479746,215295.74209648,154632,DV0084348,6448225-CN,#001a73,-122.28593054,47.58094812,8/28/2016 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330095003015,9500.3015,9500.3,1,2015_1,3,2015_3,N,9/2/2015 12:00:00 AM,Building Final,1281928.24478656,215295.74210614
17801,2608   46TH AVE SW,5760,6522382,,Permit Finaled,Construction Permit,1,0,1,0,97250,DADU,"Accessory Dwelling, Detached","Construct Detached Accessory Dwelling Unit (DADU) accessory to existing single family residence, per plan. 
",6/21/2016 12:00:00 AM,8/26/2016 12:00:00 AM,2016,8/8/2017 12:00:00 AM,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9702.1000,9702.1,530330097021000,HAN,1256175.32496309,215773.67028897,165344,DV0061166,6522382-CN,#001a73,-122.39029318,47.58087768,2/26/2018 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330097021000,9702.1000,9702.1,3,2016_3,3,2017_3,N,8/8/2017 12:00:00 AM,Site Final,1256175.32483581,215773.670284137
17845,2608  S WASHINGTON ST,4000,6507597,,Permit Finaled,Construction Permit,1,0,1,0,100000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit, legalize enclosure of former garage in main residence and demolition of existing porch, per plan.",2/4/2016 12:00:00 AM,4/20/2016 12:00:00 AM,2016,12/31/2019 12:00:00 AM,2019,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,5.1,Madrona/Leschi,Central,3,8900.3005,8900.3,530330089003005,HAN,1278969.97356243,222678.17871204,145905,DV0086734,6507597-CN,#001a73,-122.29848403,47.60102963,10/20/2020 12:00:00 AM,LR2,LR2,LR2,LR2,L,,530330089003005,8900.3005,8900.3,2,2016_2,4,2019_4,N,12/31/2019 12:00:00 AM,Building Final,1278969.97347215,222678.178784803
17994,2717   21ST AVE S,4800,6569378,,Permit Finaled,Construction Permit,1,0,1,0,88788,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single-family residence, per plan.",6/20/2017 12:00:00 AM,9/20/2017 12:00:00 AM,2017,11/26/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10002.3008,10002.3,530330100023008,HAN,1277021.68530443,214690.78414386,153705,DV0090223,6569378-CN,#001a73,-122.30576023,47.57903431,3/20/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100023017,10002.3017,10002.3,3,2017_3,4,2018_4,N,11/26/2018 12:00:00 AM,Building Final,1277021.68537398,214690.783998474
18024,2938   ALKI AVE SW,7500,6285203,,Permit Finaled,Construction Permit,1,0,1,0,110480,DADU,"Accessory Dwelling, Detached",Raise house and alter basement level to create accessory dwelling unit to single family dwelling per plan.,7/13/2011 12:00:00 AM,8/12/2011 12:00:00 AM,2011,3/20/2012 12:00:00 AM,2012,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9701.3023,9701.3,530330097013023,HAN,1250072.02511684,214727.0288799,164239,DV0063333,6285203-CN,#001a73,-122.41492991,47.57766774,2/12/2013 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330097011013,9701.1013,9701.1,3,2011_3,1,2012_1,N,3/20/2012 12:00:00 AM,Building Final,1250072.02503456,214727.029004723
18106,2651  NW 86TH ST,5880,6307585,,Permit Finaled,Construction Permit,1,0,1,0,65974,DADU,"Accessory Dwelling, Detached","Construct detached accesory dwelling unit accessory to existing single family residence and occupy, per plans.",4/28/2014 12:00:00 AM,7/23/2014 12:00:00 AM,2014,2/21/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1500.1020,1500.1,530330015001020,HAN,1256476.5378914,255989.02265015,46232,DV0082951,6307585-CN,#001a73,-122.39237377,47.69112168,1/23/2019 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330015001017,1500.1017,1500.1,3,2014_3,1,2018_1,N,2/21/2018 12:00:00 AM,Building Final,1256476.53781606,255989.022596046
18184,2856  NW 60TH ST,5000,6479142,,Permit Finaled,Construction Permit,1,1,0,0,97986,DADU,"Accessory Dwelling, Detached","Remove existing garage and construct detached accessory dwelling unit (DADU) to an existing single family residence, per plan.",12/2/2016 12:00:00 AM,6/6/2017 12:00:00 AM,2017,3/1/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.5007,3200.5,530330032005007,HAN,1255589.29001849,249204.35397121,72333,DV0087112,6479142-CN,#001a73,-122.39541643,47.67247613,12/6/2018 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032022013,3202.2013,3202.2,2,2017_2,1,2018_1,Y,3/1/2018 12:00:00 AM,Building Final,1255589.28991865,249204.354078799
18260,2900   18TH AVE S,6145,6177550,,Permit Finaled,Construction Permit,1,0,1,0,78273,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit, per plan",5/15/2008 12:00:00 AM,7/10/2008 12:00:00 AM,2008,7/16/2009 12:00:00 AM,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10002.2012,10002.2,530330100022012,HAN,1276194.84651959,214217.10964738,153842,DV0072916,6177550-CN,#001a73,-122.30907285,47.57769256,1/10/2010 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100023024,10002.3024,10002.3,3,2008_3,3,2009_3,N,7/16/2009 12:00:00 AM,Building Final,1276194.84647648,214217.109748974
18267,2737   44TH AVE SW,5750,6537503,,Permit Finaled,Construction Permit,1,0,1,0,30000,DADU,"Accessory Dwelling, Detached","Construct alterations to existing garage to convert into Detached Accessory Dwelling Unit, per plan.",9/14/2016 12:00:00 AM,11/14/2016 12:00:00 AM,2016,11/14/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.1025,9800.1,530330098001025,HAN,1256644.80950757,214771.56852795,165635,DV0088075,6537503-CN,#001a73,-122.38830929,47.57815701,11/14/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098011009,9801.1009,9801.1,4,2016_4,4,2019_4,N,11/14/2019 12:00:00 AM,Building Final,1256644.80946115,214771.568613797
18328,2812   10TH AVE E,5510,6496438,,Permit Finaled,Construction Permit,1,0,1,0,25000,DADU,"Accessory Dwelling, Detached","Construct alterations to existing garage and convert to detached accessory dwelling unit (DADU) accessory to existing single family residence and establish on-site parking, per plan.",4/8/2016 12:00:00 AM,10/13/2016 12:00:00 AM,2016,10/30/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,Northeast,3,6100.1026,6100.1,530330061001026,HAN,1274162.48786151,239205.04311297,115263,DV0044727,6496438-CN,#001a73,-122.3192601,47.64607682,10/13/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330061001026,6100.1026,6100.1,4,2016_4,4,2019_4,N,10/30/2019 12:00:00 AM,Building Final,1274162.48800839,239205.043040723
18349,2903  E HOWELL ST,7200,6388061,,Permit Finaled,Construction Permit,1,0,1,0,98500,DADU,"Accessory Dwelling, Detached","Construct backyard cottage accessory to single family residence, per plans.",3/1/2014 12:00:00 AM,4/25/2014 12:00:00 AM,2014,10/24/2014 12:00:00 AM,2014,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,7700.1024,7700.1,530330077001024,HAN,1280066.02041155,228636.57359814,136924,DV0082208,6388061-CN,#001a73,-122.29450073,47.61741868,10/25/2015 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077001023,7700.1023,7700.1,2,2014_2,4,2014_4,N,10/24/2014 12:00:00 AM,Building Final,1280066.02049264,228636.573692128
18354,2821  NW 96TH ST,7800,6523200,,Permit Finaled,Construction Permit,1,0,1,0,109493,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit for a single family residence, per plans.",11/30/2016 12:00:00 AM,6/9/2017 12:00:00 AM,2017,4/24/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,6,1500.1006,1500.1,530330015001006,HAN,1256099.09507501,258851.26009308,39066,DV0088681,6523200-CN,#001a73,-122.3941417,47.69894587,12/9/2018 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330015001009,1500.1009,1500.1,2,2017_2,2,2018_2,N,4/24/2018 12:00:00 AM,Building Final,1256099.0950014,258851.259981796
18366,2853  NW 62ND ST,5000,6337322,,Permit Finaled,Construction Permit,1,0,1,0,83310,DADU,"Accessory Dwelling, Detached","Construct backyard cottage accessory to single family dwelling,per plan",12/3/2012 12:00:00 AM,3/4/2013 12:00:00 AM,2013,12/17/2013 12:00:00 AM,2013,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.5004,3200.5,530330032005004,HAN,1255636.64771454,249574.60037158,72218,DV0080151,6337322-CN,#001a73,-122.39525475,47.67349358,9/4/2014 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032022006,3202.2006,3202.2,1,2013_1,4,2013_4,N,12/17/2013 12:00:00 AM,Building Final,1255636.64776357,249574.600385547
18440,2817   29TH AVE S,5279,6558386,,Permit Finaled,Construction Permit,1,0,1,0,91233,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence, per plan",3/1/2017 12:00:00 AM,7/13/2017 12:00:00 AM,2017,7/13/2018 12:00:00 AM,2018,305,Mt Baker,Hub Urban Village,Mt Baker,Hub Urban Villages,4.4,Mt. Baker/North Rainier,Southeast,2,9500.4006,9500.4,530330095004006,HAN,1279580.80338706,214175.55700734,154462,DV0082608,6558386-CN,#001a73,-122.29535388,47.57775583,1/13/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330095004006,9500.4006,9500.4,3,2017_3,3,2018_3,N,7/13/2018 12:00:00 AM,Building Final,1279580.80328722,214175.557010546
18444,2817  NW 63RD ST,5160,6410906,,Permit Finaled,Construction Permit,1,0,1,0,74021,DADU,"Accessory Dwelling, Detached","Remove existing detached garage and construct new garage with dadu, per plan.",6/10/2014 12:00:00 AM,8/19/2014 12:00:00 AM,2014,2/26/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.5003,3200.5,530330032005003,HAN,1256005.73187491,249851.28133187,72126,DV0032674,6410906-CN,#001a73,-122.39377972,47.67427247,2/19/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032022005,3202.2005,3202.2,3,2014_3,1,2015_1,N,2/26/2015 12:00:00 AM,Building Final,1256005.73199914,249851.281262636
18448,2848  NE 117TH ST,5620,6313922,,Permit Finaled,Construction Permit,1,0,1,0,57431,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence, per plan.",8/2/2012 12:00:00 AM,10/9/2012 12:00:00 AM,2012,5/6/2013 12:00:00 AM,2013,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,North,5,700.2011,700.2,530330007002011,HAN,1280365.60773986,263861.05773021,33409,DV0079212,6313922-CN,#001a73,-122.29600059,47.71398424,4/9/2014 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007002016,700.2016,700.2,4,2012_4,2,2013_2,N,5/6/2013 12:00:00 AM,Building Final,1280365.60781997,263861.05770497
18496,2823   34TH AVE S,5010,6204472,,Permit Finaled,Construction Permit,1,0,1,0,41270,DADU,"Accessory Dwelling, Detached","Alter existing accessory structure into detached accessory dwelling unit (DADU) to existing single family dwelling, per plan.",4/23/2009 12:00:00 AM,5/14/2009 12:00:00 AM,2009,6/18/2010 12:00:00 AM,2010,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,Southeast,2,9500.3027,9500.3,530330095003027,HAN,1280869.60646038,214115.47739127,154784,DV0025268,6204472-CN,#001a73,-122.2901286,47.57765815,11/14/2010 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330095003024,9500.3024,9500.3,2,2009_2,2,2010_2,N,6/18/2010 12:00:00 AM,Building Final,1280869.60648389,214115.477406293
18510,3021   38TH AVE SW,4280,6364216,,Permit Finaled,Construction Permit,1,0,1,0,83072,DADU,"Accessory Dwelling, Detached",Construct back yard cottage (DADU) accessory to single family dwelling per plan.,7/8/2014 12:00:00 AM,9/28/2014 12:00:00 AM,2014,3/30/2016 12:00:00 AM,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.2003,9800.2,530330098002003,HAN,1258547.19210152,214215.58004738,152460,DV0081103,6364216-CN,#001a73,-122.38055797,47.57673819,3/28/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098012016,9801.2016,9801.2,3,2014_3,1,2016_1,N,3/30/2016 12:00:00 AM,Building Final,1258547.19213931,214215.57989639
18529,2835  NW 67TH ST,5000,6430381,,Permit Finaled,Construction Permit,1,0,1,0,52296,DADU,"Accessory Dwelling, Detached","Remove garage and construct detached dwelling unit, accessory to single family dwelling per plans.",10/2/2014 12:00:00 AM,4/7/2015 12:00:00 AM,2015,6/6/2017 12:00:00 AM,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.7014,3200.7,530330032007014,HAN,1255857.12003476,250881.02162092,64889,DV0083708,6430381-CN,#001a73,-122.3944676,47.67708664,10/7/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032021008,3202.1008,3202.1,2,2015_2,2,2017_2,N,6/6/2017 12:00:00 AM,Building Final,1255857.12009165,250881.021657214
18669,3001  E HARRISON ST,4390,6407135,,Permit Finaled,Construction Permit,1,0,1,0,96176,DADU,"Accessory Dwelling, Detached","Remove existing detached garage and construct a backyard cottage accessory to single family residence, per plans.
",5/24/2014 12:00:00 AM,10/2/2014 12:00:00 AM,2014,9/14/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,7700.1010,7700.1,530330077001010,HAN,1280472.32005997,230429.58531198,132516,DV0074346,6407135-CN,#001a73,-122.29299152,47.62235445,4/2/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330077001013,7700.1013,7700.1,4,2014_4,3,2015_3,Y,9/14/2015 12:00:00 AM,Building Final,1280472.32020497,230429.58519797
18680,3002  NW 72ND ST,7600,6465914,,Permit Finaled,Construction Permit,1,0,1,0,44621,DADU,"Accessory Dwelling, Detached","Construct addition and alterations to existing detached accessory garage for DADU, per plan.",5/8/2015 12:00:00 AM,7/9/2015 12:00:00 AM,2015,8/7/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3100.4018,3100.4,530330031004018,HAN,1255503.0607704,252378.80312646,64316,DV0031152,6465914-CN,#001a73,-122.39602798,47.68117224,1/9/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330031004018,3100.4018,3100.4,3,2015_3,3,2018_3,N,8/7/2018 12:00:00 AM,Building Final,1255503.06076039,252378.803110465
18698,3219  NW 61ST ST,5500,6534324,,Permit Finaled,Construction Permit,1,0,1,0,60000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",1/3/2017 12:00:00 AM,2/26/2017 12:00:00 AM,2017,9/14/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,Ballard,6,3200.6041,3200.6,530330032006041,HAN,1254677.28848155,249337.34699534,71550,DV0088507,6534324-CN,#001a73,-122.39912837,47.67278985,8/26/2018 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330032023021,3202.3021,3202.3,1,2017_1,3,2018_3,N,9/14/2018 12:00:00 AM,Building Final,1254677.2884618,249337.346923053
18719,3016  NE 97TH ST,6510,6537165,,Permit Finaled,Construction Permit,1,0,1,0,27702,DADU,"Accessory Dwelling, Detached","Alterations to existing detached garage accessory to single family residence to create backyard cottage, per plans.",8/3/2016 12:00:00 AM,9/1/2016 12:00:00 AM,2016,12/14/2016 12:00:00 AM,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,Northeast,5,2100.1005,2100.1,530330021001005,HAN,1280435.88383593,258587.32665281,44378,DV0053047,6537165-CN,#001a73,-122.29530822,47.69953268,3/1/2018 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330021001003,2100.1003,2100.1,3,2016_3,4,2016_4,N,12/14/2016 12:00:00 AM,Building Final,1280435.88392614,258587.326782629
18731,3033  NE 92ND ST,10990,6242112,,Permit Finaled,Construction Permit,1,0,1,0,34707,DADU,"Accessory Dwelling, Detached","Construct additions and alterations to existing detached garage accessory to existing single family residence to create detached accessory dwelling unit (DADU), per plan.",3/22/2010 12:00:00 AM,4/21/2010 12:00:00 AM,2010,11/18/2010 12:00:00 AM,2010,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,Northeast,4,2100.1012,2100.1,530330021001012,HAN,1280598.9537881,257094.10271528,52645,DV0031241,6242112-CN,#001a73,-122.29453098,47.69544827,10/21/2011 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330021001012,2100.1012,2100.1,2,2010_2,4,2010_4,N,11/18/2010 12:00:00 AM,Building Final,1280598.95380998,257094.102734968
18734,3034   44TH AVE SW,5600,6520914,,Permit Finaled,Construction Permit,1,0,1,0,96759,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single family residence, per plan.",7/19/2016 12:00:00 AM,1/19/2017 12:00:00 AM,2017,6/5/2017 12:00:00 AM,2017,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.1027,9800.1,530330098001027,HAN,1256772.0796517,213986.68353514,165862,DV0087357,6520914-CN,#001a73,-122.38772953,47.57601274,7/19/2018 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098011011,9801.1011,9801.1,1,2017_1,2,2017_2,N,6/5/2017 12:00:00 AM,Building Final,1256772.07954781,213986.683372557
18760,312   18TH AVE,5120,6419810,,Permit Finaled,Construction Permit,1,0,1,0,45443,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit, per plans.",8/22/2014 12:00:00 AM,9/22/2014 12:00:00 AM,2014,6/30/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,Central,3,8700.3000,8700.3,530330087003000,HAN,1276485.92645589,224085.19925748,140400,DV0083250,6419810-CN,#001a73,-122.30866017,47.60475616,3/22/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330087003000,8700.3000,8700.3,3,2014_3,2,2015_2,N,6/30/2015 12:00:00 AM,Building Final,1276485.92660297,224085.19926472
18775,3029   39TH AVE SW,5750,6410965,,Permit Finaled,Construction Permit,1,0,1,0,98812,DADU,"Accessory Dwelling, Detached",Construct two story detached accessory dwelling unit in designated rear yard of through lot for single family dwelling with on site parking per plans.,8/6/2014 12:00:00 AM,9/22/2014 12:00:00 AM,2014,10/13/2015 12:00:00 AM,2015,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.2004,9800.2,530330098002004,HAN,1258273.68477324,213946.1743511,152543,DV0083157,6410965-CN,#001a73,-122.38164388,47.57598469,3/22/2016 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098011014,9801.1014,9801.1,3,2014_3,4,2015_4,N,10/13/2015 12:00:00 AM,Building Final,1258273.68481231,213946.174267218
18792,3202  NE 87TH ST,6060,6517760,,Permit Finaled,Construction Permit,1,0,1,0,16000,DADU,"Accessory Dwelling, Detached","Alterations to existing accessory structure to convert into detached accessory dwelling unit, per plan.",4/1/2016 12:00:00 AM,6/16/2016 12:00:00 AM,2016,6/30/2016 12:00:00 AM,2016,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,Northeast,4,2100.1021,2100.1,530330021001021,HAN,1280917.58265242,255753.77016991,53015,DV0032553,6517760-CN,#001a73,-122.29313412,47.69179101,12/16/2017 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330021001019,2100.1019,2100.1,2,2016_2,2,2016_2,N,6/30/2016 12:00:00 AM,Building Final,1280917.58276589,255753.770113796
18826,3033   3RD AVE W,3340,6252644,,Permit Finaled,Construction Permit,1,0,1,0,75000,DADU,"Accessory Dwelling, Detached",Legalize a Detached Accessory Dwelling Unit per plan,6/24/2010 12:00:00 AM,8/20/2010 12:00:00 AM,2010,4/12/2011 12:00:00 AM,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,5900.3012,5900.3,530330059003012,HAN,1263834.79351493,239983.21476176,98359,DV0060486,6252644-CN,#001a73,-122.36121232,47.64765539,2/20/2012 12:00:00 AM,L-3,L-3,L-3,L-3,L,,530330059012008,5901.2008,5901.2,3,2010_3,2,2011_2,N,4/12/2011 12:00:00 AM,Building Final,1263834.79344073,239983.214712724
18883,3012   FAUNTLEROY AVE SW,19510,6504958,,Permit Finaled,Construction Permit,1,0,1,0,465238,DADU,"Accessory Dwelling, Detached","Establish use as and construct single family residence with attached garage and detached accessory dwelling unit (DADU), per plan",10/19/2016 12:00:00 AM,5/12/2017 12:00:00 AM,2017,7/30/2018 12:00:00 AM,2018,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,2.1,North Delridge,Delridge Neighborhoods,1,9900.4051,9900.4,530330099004051,HAN,1260420.02512744,214246.25243141,152630,DV0004476,6504958-CN,#001a73,-122.37297431,47.57692523,11/12/2018 12:00:00 AM,"COMMERCIAL1-40, SINGLE FAMILY 7200",C1-40,MULTIPLE ZONE,C1,C,,530330099004042,9900.4042,9900.4,2,2017_2,3,2018_3,N,7/30/2018 12:00:00 AM,Building Final,1260420.02500781,214246.252407223
18936,3232   45TH AVE SW,5850,6439926,,Permit Finaled,Construction Permit,1,0,1,0,75374,DADU,"Accessory Dwelling, Detached","Construct new detached garage and accessory dwelling unit (DADU) to existing single family rsidence, per plan.",12/15/2015 12:00:00 AM,3/8/2016 12:00:00 AM,2016,2/28/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,Southwest,1,9800.5004,9800.5,530330098005004,HAN,1256418.48349134,213501.68539065,166960,DV0086751,6439926-CN,#001a73,-122.38912207,47.57466381,3/8/2019 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330098013006,9801.3006,9801.3,1,2016_1,1,2019_1,N,2/28/2019 12:00:00 AM,Building Final,1256418.48347023,213501.6853268
18946,3115   14TH AVE S,4879,6167477,,Permit Finaled,Construction Permit,1,0,1,0,43000,DADU,"Accessory Dwelling, Detached",Demolish existing detached garage and Construct detached accessory dwelling unit with attached garage and establish surface parking accessory to existing sfr per plan.,6/11/2008 12:00:00 AM,7/15/2008 12:00:00 AM,2008,12/15/2009 12:00:00 AM,2009,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,Greater Duwamish,2,10002.1014,10002.1,530330100021014,HAN,1274724.60191008,213427.37703857,153331,DV0074113,6167477-CN,#001a73,-122.31496686,47.57545047,1/15/2010 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330100022021,10002.2021,10002.2,3,2008_3,4,2009_4,N,12/15/2009 12:00:00 AM,Building Final,1274724.60204165,213427.377076462
18959,302   27TH AVE,5100,6591149,,Permit Finaled,Construction Permit,1,0,1,0,150000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",7/25/2017 12:00:00 AM,8/22/2017 12:00:00 AM,2017,8/13/2020 12:00:00 AM,2020,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,5.3,Central Area/Squire Park,Central,3,8800.2021,8800.2,530330088002021,HAN,1279215.14041068,223909.1022333,141369,DV0090382,6591149-CN,#001a73,-122.2975854,47.60441637,8/22/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330088002021,8800.2021,8800.2,3,2017_3,3,2020_3,N,8/13/2020 12:00:00 AM,Building Final,1279215.14030464,223909.102175966
